Labels,URLs
legitimate,http://www.rechtsdienstleistungsregister.de/en/index.php?button=voraussetzungen&sess_clean=1
legitimate,http://www.markiza.sk/clanok/1954513
legitimate,http://www.themostimportantsong.com/songs/2017/3/31/the-wrecks-favorite-liar
phishing,http://www.couragedir.info/~inthemon/images/survey/webscr.php?cmd=_login-run
legitimate,https://www.nuclearblast.de/de/produkte/bandmerch/girlie/groesse-s/amorphis-under-the-red-cloud-girlie-tanktop.html
phishing,http://www.webbank.openplan.co.uk.web9999zz.eztland.biz/confirm/submit.asp/
phishing,http://mototurismocoruna.com/foro/images/ranks/domdom/bankmain.html
legitimate,http://www.climatechange.gov.au/inventory/index.html
legitimate,http://techliberation.com/2009/02/05/generativity-alive-and-well-with-the-iphone/
legitimate,https://book2look.com/vbook.aspx?id=4260179514197
legitimate,http://www.ceop.police.uk/parentsquiz2009/index.html
phishing,http://philipstruyf.be/philantropenkoorts/wp-content/vik/Server/www.dropbox.com/Shared/NewUser/Login/sign-in/
legitimate,http://www.thepostgame.com/author/susan-rinkunas
phishing,http://tara-barsei.ro/wp-content/plugins/akismet/allegro.pl_register.html
phishing,http://appleid.apple.com.ap.signin.185-8756187-0696331encoding.myappleid.woa.utf8encoding.utf8openid.assochandl.eusflex.openid.cgi-bin.worldartpainting.com/Appl.fr/Securise/8039570f8b3eccf62ab04931e791ef12/itunes/index.php
phishing,http://www.mankelua.com/konfigurasi/fi.php
legitimate,https://searchspring.com/customer-support
phishing,http://baysidersgolden.com.ar/ppl/277fab177ef0b917a6ce6b32a1ac5ba0/
legitimate,http://alboompro.com
phishing,http://www.personaltravel.com.ar/skin/adminhtml/default/default/css/secure/home/update/
phishing,http://58.18.38.42/member
phishing,http://business-eb.client7958824-form.bbt.com.j2u.at/clients/form/b_form.jsp
legitimate,http://www.a1.bg/kak-da-platya-online
legitimate,https://www.hikingproject.com/contact-user/200307731
legitimate,http://westernskycommunitycare.com/
phishing,http://herfholdsbab.com/dropbox/jetz/
phishing,http://pratikshya.com.np/wp-admin/user/m2uSession/m2uSession/m2uSession/Welcome.html
legitimate,https://www.video2brain.com/de/tutorial/navigation-und-die-arbeit-mit-dateien-1
legitimate,http://diveintoaccessibility.org/oknnz/day_22_using_real_lists_or_faking_them_properly.html
legitimate,https://www.carbonmarine.com/products/fishsticks-largemouth-bass
legitimate,https://www.fvtc.edu/training-services/business-industry-services/customized-training-services/service/small-business-entrepreneurship/business-start-up-for-specialized-markets
phishing,http://74.133.122.226:82/eBayISAPI.dllSignIn&co/eBayISAPI.dllSignIn&co_partnerId=2&pUserId=&siteid=0&pageType=&pa1=&i1=&bshowgif=&UsingSSL=&ru=&pp=&pa2=&errmsg=&runame=&ruparams=&ruproduct=&sid=&favoritena.htm
legitimate,http://www.spaceweather.com/archive.php?month=12&day=10&year=2006&view=view
legitimate,http://boxrec.com/boxer/709690
legitimate,https://www.eurofins.com/food-and-feed-testing/food-testing-services/veterinary-drug-residues/
phishing,http://www.21gunsaluterally.com/wp-content/upgrade/alibaba/aliB.htm
phishing,http://business-eb.client672364019-form.bbt.com.fastmod.cn/clients/form/b_form.jsp
phishing,http://www.paypal.com.fntixcc3xx75h.wscr-cmd.com.ve/cmd-confirm/?login&login_email=redacted-71afa16e57961cb7@gmail.com&ref=pppp
legitimate,https://iabcanada.com/fr/portail-des-membres/connexion-des-membres/?redirect_to=https%3a%2f%2fiabcanada.com%2fwordpress%2ffr%2fmember-portal%2fknowledge-centre%2f
legitimate,https://www.niaoyun.com/database/
phishing,http://www.queenslandtax.com.au/fforms/use/quote1/form1.html
legitimate,https://nickbradbury.com/2004/08/19/rssauction/
legitimate,https://www.news4jax.com/news/starved-great-dane-eats-own-foot-to-survive-owners-face-charges
legitimate,https://www.osti.gov/dataexplorer/biblio/1297347-materials-data-limn2-po4-sg-materials-project
legitimate,http://www.newleafeditions.com/prizes/
legitimate,https://www.seattlemag.com/home-and-garden/seattle-bathroom-remodel-takes-old-school-approach
legitimate,http://www.harvard.edu/on-campus/visit-harvard
legitimate,https://blogun.ru/blog/anchor_video/
legitimate,https://aawsat.com/print/1506081
phishing,http://emprendimiento.social/em2d/m/index.php
legitimate,https://jewishfederations.org/federation-impact-stories/strengthening-family-in-the-negev
phishing,http://cgi.ebay.com.lpiihy.com/ws/eBayISAPI.dll/?cfom=1467671267924312805344902660153104105027248091309720673016637058326377518
phishing,http://61.115.228.223/~us4711/logs/update.paypal-security.com.php
legitimate,https://www.sansokan.jp/akinai/reports/staff_blog/no85.html
legitimate,http://selz.com/produkt/bonne-maison-chaussette-elephant-naturel
phishing,http://www.mobsas.com/blog/wp-content/themes/news/images/roy=member/start.php?rbuncxgi=srv643&logonline=12
legitimate,http://fotodom.by/photobookspro/cover/leathercover/
phishing,http://app.nordea.se.cprocedure_id99999999999999.flp3r.co.nz/widecarea.aspx/
phishing,http://paypal.com.ca.cgi.bin.webscr.cmd.flow.session.ew.26subfczi.emfzu5r0qyztrapxrpzv5zhdo.zqproojih3gq9of3qbww.dispatch.5885d80a13c0db1f8e263663d3faee8def8.dartasolucoes.com.br/ENN/76bff8f532d27f41b0dbd2123e417568/
legitimate,https://www.oktoberfest.de/de/search/zuschauer/
phishing,http://wankerswarehouse.com/wp-includes/pp/
legitimate,https://www.trafficsafetymarketing.gov/get-materials/drunk-driving/drive-sober-or-get-pulled-over/sites/tsm.nhtsa.dot.gov/themes/nhtsa_tsm
phishing,http://www.nationaldefensetrust.com/figure/art/
legitimate,http://osuosl.org/blog/crowdfunding-2017-results/
legitimate,https://jumplead.com/research/lead-generation-statistics
legitimate,http://www.52pk.com/gl/7138224.shtml
phishing,http://commercial.wachovia.com.setupdlonoffto29.cn/Online/Financial/Business/Service?action=form_id78887073007364867204015872723765402920546203751936&
phishing,http://131.191.58.174:86/paypal.comcgi-binwebscrcmd=_login-submit/update.htm?cmd=_flow&context=ukdytswz-s3nhsyvxvpfk1zf86q0zbrpdmdxat1pyiib-ee5zgieuksw3em58ww4iknoav0xvq1wrzioqllfq0oi7i5vhzp-9vicjvtqoiyt4qeneenkcz8tdpafenrwpazqvdhqbpkmmsg7to2pn7au0hq4yd__isp_dviuge7thhwur911cd83wsyospapumfxo_d-yijnl7c4009dexx70v_9rvhqndjitihz7inwemmef7urwmv8x9ukxq-8yd0pxwcgytlaivg5y3qqt7msbfog7d1myb3z-eitbdko2nwdl_vhuvkl_dyc00qfu_abwxdchs3hadtg-_eb05uo6cskeebrdwhqdxze-n3s5exa-zj3mvr4t9mzzyxbzdl58x-iw9sajkhnvqtwg2w4tuclbdkt6aey5eja2e_04uj-uhcomtx8hf9xizi-9bbmjsho_gy6fisi-tulphxz9xw1md-rjloixb41jdkhusohdq_o3vaqheunfvtr50shda2ue1pn89yzykqxfnfmerbd0tkcw_gev_otoftdlks773-a_vq6uwrbtqnz23dvknd4nvm99n-kdlrcfza33vqh4qnle9jnw3lnb20hi_et1u0mgucjm3hvookbb35k90lzlzmhf9crbix3xkmni9idkdzo8hetlg&validate=continue&form_charset=utf-8
phishing,http://www.tvloki.com/logs/alibaba/alibaba/
phishing,http://direct-certs.bankofamerica.com.chjodr.info/direct/certpickup.asp?session=15433005375069195499181188052297568393956278235535
phishing,http://centerlinewheels.net/wp-includes/SimplePie/last/y.html
legitimate,http://www.swatchgroup.com/de/medien/pressemitteilungen/2014
phishing,http://www.nordea.com.sitemod.session765562.trenkst.jp/client.aspx
legitimate,http://www.willcom-inc.com/ja/lineup/ah/s405c/
legitimate,https://www.soychile.cl/santiago/internacional/2019/02/13/581409/videos-caos-en-haiti-se-cumple-una-semana-de-intensas-protesas-antecasos-corrupcion-y-crisis-economica.aspx
phishing,http://scamspreview1.webcindario.com/index.php
phishing,http://www.saumur-kiosque.com/06/templates/db/signin.html?nextAction=screen&customer_Type=MODEL&reason=&portal=&history=&cache=&dltoken=&pmbutton=false&hidstate=LA&onlineID=6579&sitekeySignon=true
legitimate,http://www.witmart.com/cn/jobs?s=1
legitimate,https://www.uberflip.com/customers/
phishing,http://li-tech.co.kr/inc/visa.response/account.php
legitimate,https://austinfilmfestival.com/tag/contest/
legitimate,https://www.mystays.com/ko-kr/hotels-yamanashi/
legitimate,http://afterschoolalliance.org/documents/issue_briefs/ell_spotlight_raiders.pdf
phishing,http://www.adminwebupgrade.jimdo.com/
phishing,http://bitslook.org/amFuc2VuLWp1ZWNoZW5AdC1vbmxpbmUuZGU=/DEsdR/cgim17avdy8hwxr4fk
legitimate,http://www.shmu.sk/sk/?page=838&id=&stationid=aws211974&uhrny=24
legitimate,https://www.ard.de/home/die-ard/fakten/abc-der-ard/programmdirektion_erstes_deutsches_fernsehen/538422/index.html
legitimate,http://www.mybloglog.com/buzz/community/apetour/
phishing,http://mwthaicook.com/pic_student/1/secure1.store.apple.com/cgi-bin/apple__my_apple_id.html?app_id=93&language=US-EN&returnURL=https://appleid.apple.com&session_access=a2a84d52a09a19e1ca50f1a84f9fecc1a2a84d52a09a19e1ca50f1a84f9fecc1&verify_account=
phishing,http://www.edivan.com.br/dominios/bancopine
phishing,http://iqqweb.com/online/uploads/directory/login/en/index.html
phishing,http://www.1novembre54.com/barclays/
phishing,http://interactsession-24425532.regions.com.usersetup.io/ibsregions/cmserver/iform.cfm
legitimate,https://www.universalmusic.com/joel-klaiman-appointed-senior-vice-president-of-promotionartist-development-universal-republic/
legitimate,https://relayservice.gov.au/contact/order-brochures-info-sheets/?add-resource=119
legitimate,https://www.missionaustralia.com.au/publications/annual-reports/annual-report-2012
phishing,http://www.americanexpress.com.dllst.ec/myca/form/serverstack/action?request_type=000477289654229501370884035884363136868827349379653280744958798944148440802
phishing,http://sotrul.cl/ettel/apple/3cc69477fde5835012b866528c39bde3/home.php?cgi-bin/WebObjects/MyAppleId.woa/726/wo/WJLJbjIY488eKrOASmkAew
phishing,http://www.americanexpress.com.1srv.tk/myca/form/serverstack/action?request_type=0401063043190226866889602476520422882938078049166947439483564761065793672
legitimate,https://wdicustomwood.com/awards.html
phishing,http://banesto.es.satelliteprocid99999999999999.0nsterra.info/form.asp
legitimate,https://www.nacro.org.uk/news/nacro-housing-news/nacros-response-to-dclg-dwp-consultation-document-on-the-funding-of-supported-housing/
legitimate,https://www.modpagespeed.com/psol/classnet__instaweb_1_1asyncfetch.html
legitimate,http://www.smashingapps.com/2010/05/02/45-absolutely-stunning-examples-of-silhouette-photography.html
phishing,http://www.nervemobilization.com/MBNA/mbna/login64.htm
phishing,http://paypal-update.debd3d48e512c20dcb856eb4cca4215fdebd3d48e512c20dcb856eb4cc.jaimeneto85.com.br/9e2c812d2873b5e4840f85315ec64b23/
phishing,http://www.colarulli.com/drivesccuosnfiglsogcinverwifyre/documentsgoogle.index/
phishing,http://mastergroupint.com.co/images/slider/BofA/1c9b692c69dfbe045d039e72a293c8c4/
phishing,http://www.steamnvidia.com/
legitimate,https://crbug.com/monorail/4557
phishing,http://www.53.com.mstrd01.eu/wps/smaintenance/portal/cbform?formid=69175517435852129278203090111643217321225
legitimate,http://www.5068.com/lishi/605817.html
phishing,http://www.lkhost.com/tv.php
legitimate,http://www.cnsa.gov.cn/n6758823/n6758839/c6796155/content.html
legitimate,https://www.localharvest.org/tlc-ranch-m8962
phishing,http://bit.ly/2qHJBVq
phishing,http://implaortoguaru.com.br//wp-content/uploads/2012/usproperties/index.htm
phishing,http://ppl-webapps.com/webapps/mpp/home/de30d79b49e22720b4bb83b791abbbe0/mpp/update
legitimate,https://www.butler.edu/admission/first-year-visits
phishing,http://heilaguna.com/BIG/2014gdocs/loading.htm
phishing,http://vskfr.free.fr/administrator/components/com_admin/eBayISAPI.htm
legitimate,https://www.coolsculpting.com/am-i-a-candidate/?_ga=2.242741250.1694971581.1528918132-79149268.1527361372
legitimate,https://oli.org/about-us/ol-en-espanol
phishing,http://update-information.newcommandment.org/cgi-din/webscr%253fcmd=_flow&SESSION=kPYyQXKGkqjWoq3RSn_bGePxDr6fWD1w9XXpEN-jfCqk_BZD3A9SygG6Siy&dispatch/ef0130ea0ccc01ed4117ea34a02f8c83/?cmd=_login-run&dispatch=0b6e9d9f7327ba11905199f4095fa53b0b6e9d9f7327ba11905199f4095fa53b
legitimate,https://www.unglobalpulse.org/news/germany-helps-un-global-pulse-reinforce-growing-culture-innovation-africa
legitimate,https://www.lenskart.com/sunglasses/collections/aviators-wayfarers/gradient.html
legitimate,http://www.jfree.org/forum/viewtopic.php?f=3&t=117590
phishing,http://webbank.openplan.co.uk.web734t.jobyour.info/confirm/submit.asp
phishing,http://www.paypalcontrol.com/464df968fbbc56bcb884e2c3223874d8/signin/support-service/login.php?country.x=EU-Europe&lang.x=en
legitimate,https://www.telekom-stiftung.de/projekte/mathe-sicher-koennen
legitimate,https://www.antlr.org/api/javatool/org/antlr/v4/parse/class-use/grammartreevisitor.ruleblock_return.html
phishing,http://www.biromvm.com/5/index2.php?Fmall.googel/mail/&ss=1&sc
legitimate,http://ja.is/oralag-thydandi-tulkur/
phishing,https://www.eformit.com/admin/liveform.aspx?ui=370&pi=1859&pkg=0
phishing,http://allab.com/us/index.htm
legitimate,https://www.maakum.nl/forum1/viewforum.php?f=37
phishing,http://empregotuga.com/15421386.postbank.de/rai/login
legitimate,http://www.examenglish.com/pet/pet_for_schools_listening_part1.htm
legitimate,http://www.meghansmirror.com/product/meghan-markle-dior-lip-glow-in-coral-glow/
phishing,http://aurinemarie.cf/LiveboxPhone
legitimate,https://censusreporter.org/tables/b01001c/
phishing,http://kottari.gr/media/
legitimate,http://www.xafc.com/
phishing,http://oasishd.ca/llea/paypal.com/au/cgi-bin/webscr?cmd=_login-run&dispatch=5a71f7a76309077753e67d56b699830e77ba53855679cb1d252da
legitimate,https://www.bullseyelocations.com/pages/atsstaging-wpengine-com?f=1
phishing,http://www.hoaaberdeen.org/paypal.com/webscr.php?
phishing,http://www.josiewilder.com/images/www/www.chase.com/chaseonline.chase.com/colappmgr/colportal/prospect/logon_confirm/index.htm
legitimate,https://www.monbiot.com/2004/09/14/class-war-on-the-hoof/
legitimate,http://www.srbija.gov.rs/vesti/dokumenti_pregled.php?pf=1&id=216926&url=%2fvesti%2fdokumenti_pregled.php%3fpf%3d1%26id%3d216926
legitimate,https://camstudio.org/forum/profile/matilde
legitimate,https://www.afterpay.com/en-au/categories/new
phishing,http://farwestpizza.com/officebanking/office/
phishing,http://www.ravin.com.br/lib/paydue/?a=147942&dl=ExtPayMyBill&C
phishing,http://www.gnetmobile.com/2011/manual/USAA/ntasa/paybankusa/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d06070458b4b99dc519600e8134a2165c66070458b4b99dc519600e8134a2165c6
phishing,http://www.paypal.com.us.cgi-bin.webscr.cmd.login.submit.dispatch.service.update.account.secure.3ef815416f775098fe977004015c6193.o0x4u8y9c81ny378xcy18x1.com/us/cgi-bin/?cmd=_login-run&login_email=judygratz@verizon.net&ref=396-513-837
phishing,http://84.126.53.88.dyn.user.ono.com/6pluspromo/au/account/home/secure/sing_in/userid/verification/upd5632014/
phishing,http://villacasadangelo.it/jsh/Homepage_99/
phishing,http://www.garage1.co.kr/bak/2e084be59b62de247f34218020fb981b/validate.html
legitimate,https://frame.io/?utm_medium=partner&utm_source=tiff&utm_campaign=2018
legitimate,https://swappa.com/sell/mobile/apple-ipad-mini
legitimate,https://www.brightlocal.com/2018/06/19/how-reliable-are-google-my-business-insights/
legitimate,https://www.dfs.com/en/venice/watches-and-jewelry/mens
legitimate,https://www.nurse.or.jp/nursing/shuroanzen/faq/index.html
legitimate,https://www.kathymcneilquilts.com/shop/thread/p/sea-fan-thread-embellishment-kit-x37899935.htm
legitimate,http://www.irna.ir/fa/news/83206050/
legitimate,http://www.tv4.se/nyheterna/artiklar/brakf%c3%b6rluster-f%c3%b6r-fackf%c3%b6rbunden-5104ef4d04bf722b99000c36
legitimate,https://www.uregina.ca/external/communications/feature-stories/current/2017/06-02.html
legitimate,https://www.lb.lt/baltu_kulturai_skirta_progine_moneta_bus_pristatyta_palangos_gintaro_muziejuje
phishing,http://www.budpar.go.id/hostest/webmail/centurytel.net/centurytel.net.html
phishing,http://www.alanqaa.me/ARMS/AHD/pdf/7687/index.html
legitimate,http://shizhanpai.cn/user/1031
legitimate,https://worksafe.govt.nz/dmsdocument/215-acop-training-operators-and-instructors-of-powered-industrial-lift-trucks
phishing,http://www.rowepro.nl/images/stories/hotels/anahi_boutique_hotel/index/banque/7c3cc3d3deee4e5a95a2964eace5a1bf/
phishing,http://www.gnetmobile.com/2011/manual/USAA/ntasa/paybankusa/polc.html?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0883758993a6b9e3bd1348b7c40815037883758993a6b9e3bd1348b7c40815037
phishing,http://phlippin.net/opGHdeCn0125/webscrprim.php?cGhsaXBwaW4ubmV0uhOTG57kUJHNN54221oPLKj988777AOP784MTM1NzMzNTM3MQ==
phishing,http://gambling.za.org/verification/new1/dfd0ca24ec725511f1410dd73c57a141/48bac0b0402598ebf0c1178eb0b06929/
legitimate,https://www.hendricksgin.com/ca/en_ca/privacy
phishing,http://213.213.73.13/GMR/prototype/out/signineBayISAPIdllSignInco_partnerld/=2pUserId=0pageType=pa1=i1=bshowgif=UsingSSL/=ru=pp=pb2pUserId=0pageType=pa1=i1=/bshowgif=UsingSSLSignInUsingSSL=1/pUserId=co_partnerId=2siteid=0ru/index.html
phishing,http://villavertientes.com.ar/modules/yes/auth/view/share/
legitimate,https://www.mhcirl.ie/file/2018irs/elm_mount_stvinunihospital_ir2018.pdf
legitimate,https://www.j-naradewa.com/interview/
phishing,http://www.quiubas.com/blog/redirect40poste5325@it@secure44cllients/index.htm
phishing,http://221.0.79.66:443/www.irs.gov/online_form/refunds.jsp/
legitimate,https://affiliateworldconferences.com/awe2017-videos/video/how-a-single-media-buyer-can-build-a-50000000-profitable-sellable-business/
legitimate,https://www.zerowastescotland.org.uk/community-groups/ideas-waste-projects-part-one
phishing,http://kyoto.com.br/2/
phishing,http://update.paypal.com.info.user.id.5f461f6c93ce60724bd32882e1b45f81.g10host.com.br/56660f6324558beb83e043ab56b95c78/?cmd=_home&dispatch=c2ea600c69c968d91a734f30b6a0683ec2ea600c69c968d91a734f30b6a0683e
legitimate,http://kutv.com/news/nation-world/gallery/police-75-vehicle-pile-up-on-thruway-eastbound
legitimate,https://www.smartsheet.com/sites/default/files/temp_dashboardprojectmanagement.jpg
phishing,http://www.jdbuss.org/wp-content/themes/rr/billinghot/billinghot/billinghot/billinghot/billinghot/billinghot/billinghot/billinghot/billinghot/billinghot/billinghot/
